,/'Untitled'/'AE_RAW_Aufnahme'_fft_mean,/'Untitled'/'AE_RAW_Futter'ecD3,/'Untitled'/'AE_RAW_Futter'_signal_variance,/'Untitled'/'AE_RAW_Futter'_signal_standarddeviation,/'Untitled'/'AE_RAW_Aufnahme'_signal_mean,/'Untitled'/'AE_RAW_Aufnahme'_fft_energy,/'Untitled'/'AE_RAW_Futter'_signal_energy,/'Untitled'/'AE_RAW_Futter'ecD1,/'Untitled'/'AE_RAW_Futter'_signal_mean,/'Untitled'/'Mz'_signal_mean
441,117.25016249496731,0.22049967962227668,0.019753612098318774,0.14054754390710206,-0.0007091038805816584,8975642084.859476,9877.0314882764,4.748013122361181,-0.0006714746681249892,2.951930134924944
442,117.88868695116764,0.2140552019528445,0.019963730041829924,0.14129306437978448,-0.0006811600903531491,9246244307.098705,9982.118596421122,4.242555000262699,-0.0007121453567563463,2.9265074483725897
443,117.96676080535481,0.2141650369381211,0.020255923545141958,0.1423233064018046,-0.0007502133773121553,9585068224.508266,10128.191377929972,4.582441219194992,-0.0006776508865482222,2.972159681430817
444,125.390328238664,0.2059890776432428,0.02150775636850724,0.1466552295982221,-0.0006752097339006097,10701178768.970644,10754.09369148811,4.990576724705099,-0.0006565169280683112,2.8169695921283555
445,115.53944851388229,0.20236157514767367,0.022343184337812228,0.14947636715485238,-0.0007727368420685784,8615173350.135065,11171.925830554846,3.9886529082879334,-0.00081689858254626,2.9054122254390533
446,127.24301849538642,0.4760191004556707,0.031112121991098814,0.17638628628977596,-6.093713521969513e-05,10081216925.02785,15556.061630210546,7.702448816764992,-3.562757468328094e-05,2.8339026661918783
447,116.87473226296422,0.1982893095385644,0.02292527435345117,0.15141094528947094,-0.0007615798761821268,8736002016.226368,11462.929301847827,3.9956546925013576,-0.0007643626387237802,2.8948132237484647
448,116.93959132359328,0.2056083497734494,0.023027036527953626,0.15174661949431895,-0.000717540796514595,8843640861.275265,11513.8301986389,4.0903678556185685,-0.0007898539888946518,2.9386339253505875
449,120.16119397049476,0.1973420132943972,0.024306457218376883,0.1559052828430675,-0.0008246821982419925,9425119470.574228,12153.588594921086,3.8299036634048,-0.0008485113222744307,2.872521147527059
450,124.08722554680986,0.23601366058753534,0.026349748432338737,0.16232605592553134,-0.0007704918349508117,10418159365.088856,13175.20283143279,4.842354645532589,-0.0008106975560593617,2.9579068919995275
451,118.39532819391857,0.20846833672171436,0.02215949771166509,0.14886066542799375,4.188743071243901e-05,8595136049.398146,11079.74891071584,4.243921334090027,-1.0477030987044278e-05,2.8492686711577635
452,118.91606149814012,0.27121174859775377,0.02245624508904325,0.14985407932066194,-1.1011851936811121e-05,8811941843.921614,11228.1236778442,4.4228098894395815,-4.760929840308427e-05,2.8076135534001203
453,121.91432835875842,0.2506771962539055,0.02315424804135832,0.15216519983675084,3.317911062279079e-05,9171762130.5845,11577.124048436404,4.570062642284476,-7.450447293891583e-06,2.822019281937064
454,122.97121132379543,0.23754530390396236,0.023570554395472364,0.1535270477651165,4.069700956614301e-05,9421477287.549507,11785.277286231989,4.825377260483701,1.3304008700504125e-05,2.867575636564945
455,127.18979783876719,0.23900023381780935,0.025158383582226967,0.15861394510643434,5.724547587831452e-06,10096401865.635069,12579.192656631603,4.792925592573901,4.160578519199437e-05,2.8951907727172945
456,126.21401411417328,0.23143590288548935,0.022450103154844782,0.14983358486949705,-1.7139836080281837e-05,9854697278.110876,11225.051669937891,4.735124183263794,1.3602504489911742e-05,2.82683797348635
457,129.06488615548207,0.4268079743177352,0.034453785608119084,0.18561730955953187,-0.00012887685514356592,10505107574.279318,17226.895764151996,8.982864766225166,-7.694270221631318e-05,2.7458772243980043
458,126.48583048360891,0.2376645080768096,0.02265988899057405,0.15053201981828998,2.840734867955543e-05,9795417184.724182,11329.944717091048,4.84347476570731,2.1062159684459563e-05,2.9040856959555286
459,127.27733299354112,0.1953681270514707,0.02355217577484401,0.15346718142601046,-1.63420516047499e-06,10057746813.778948,11776.0879059787,4.846912223811397,-6.092358038098163e-06,2.883726139587763
460,127.76854530274055,0.2401207640132328,0.02380516894693107,0.1542892379491553,4.990934964946975e-05,10125839224.089249,11902.58457059049,4.861333437038079,-1.3937527488721848e-05,2.882283977882928
461,134.64366251616562,0.2260652680578681,0.02507108660787943,0.15833851902768142,9.075630269169668e-06,10725427378.407578,12535.543453196098,5.159175920222833,-1.727767444517134e-05,3.015534983597528
462,115.32497503182077,0.15942458340451401,0.024312058706812585,0.15592324620406214,9.907525649911541e-06,8109452410.974328,12156.029605472037,4.509225307306989,-2.24528190352868e-05,2.9605100772370587
463,116.4966607398831,0.27321685392323003,0.024875350872374503,0.15771921529215932,1.805573479339267e-05,8307709991.34516,12437.675693728052,4.923432046975705,-2.2695344486074105e-05,2.838320770805874
464,119.12001848758972,0.20940200335267936,0.02523237554515758,0.15884701931467768,-1.588780995536463e-05,8427966045.2817,12616.187841356876,4.923851495498896,1.1728468401164465e-05,2.984428536415767
465,118.55037889645664,0.18939522262980046,0.02519328691704514,0.1587239330316797,-3.0248691074395587e-05,8823920482.988014,12596.645391041246,5.258916705307572,-6.216938651719857e-05,2.9343133337565943
466,122.34215276743713,0.2926144213095764,0.02658140576213413,0.16303805004395178,6.5364023365181095e-06,9137820131.592165,13290.707307816267,5.577792840120026,-9.409298801858458e-05,3.0708843597519957
467,123.40418416901312,0.2593897218788901,0.025425734884825614,0.1594544915793394,-2.150835160661452e-05,9631041217.44758,12712.868012723546,5.37539179751742,3.377305782215738e-05,2.9778036008121096
468,128.44173029151608,0.5521289582811437,0.037857932066342304,0.19457114911091603,-0.0001127202269196541,10495246004.346058,18928.966582241188,11.808872210358171,-3.313809316516114e-05,2.6532670548197586
469,123.86371747008535,0.21004549284689766,0.02533228094115865,0.15916117912719374,-1.3579562665365238e-05,9589444101.563835,12666.140575240957,5.377345776407397,-1.4468313500479636e-05,2.876856926558357
470,127.79423195905922,0.281005341968464,0.025731342925365996,0.160409921530328,-8.737080488319067e-05,9939328233.600992,12865.671914538721,5.049819974370524,-3.0061588952453246e-05,2.8166130941248246
471,128.35602433008543,0.2801543683108098,0.026927324108204947,0.16409547254024087,-5.721452127703906e-05,10686263372.745766,13463.662852579646,5.6069016582702425,-3.9961984670106105e-05,2.835130078058228
472,134.80646263132277,0.3352207169019813,0.02844864199079545,0.1686672522773625,-4.357567332673321e-05,11651735794.719198,14224.321632144916,6.141265316505897,-3.56860182183391e-05,2.7912920782987007
473,125.15608393681536,0.2752429402756985,0.02619094247359865,0.1618361593513596,-6.554959885639101e-05,9393550290.597998,13095.472918584064,5.325456890556639,-5.799626698940868e-05,2.7522958305492944
474,127.7696429237346,0.2760533855728344,0.02727583564779876,0.1651539755737014,-2.1192112715516025e-05,9754221586.98621,13637.918975966997,5.614501099242664,-4.800147126489548e-05,2.7648955662188235
475,122.91084932570757,0.2657850733682798,0.02618264123240296,0.16181051026556634,-7.084675239676321e-05,9390820542.39373,13091.321751543352,5.822449359126552,-4.765164713646468e-05,2.7994694729177656
476,126.59559445703314,0.2539703571530689,0.027857777875024057,0.16690649440637131,-5.273416609489416e-05,9780492662.998795,13928.889412815877,6.555171733477013,-3.083189453005874e-05,2.731996431579414
477,130.64231135389022,0.3088822257456435,0.028849564942692217,0.1698515968211433,-5.078067982203849e-05,10612016687.991009,14424.782556999262,6.051974253475589,-1.308868841087721e-05,2.8205510905168274
478,116.2582275372328,0.29225391974879755,0.0272223808684224,0.164992063046749,-2.593284400225196e-05,7863190747.313716,13611.191656193547,6.2139079841082046,-4.943638180797729e-05,2.82339399807364
479,136.6939813999706,0.8889848472969588,0.05480011874063437,0.2340942518316808,-8.437676488442577e-05,11956273196.42238,27400.061598535405,19.249654763915178,-6.675648108494615e-05,2.4189021518316505
