,/'Untitled'/'AE_RAW_Futter'_fft_energy,/'Untitled'/'AE_RAW_Futter'_fft_standarddeviation,/'Untitled'/'AE_RAW_Futter'_fft_variance,/'Untitled'/'AE_RAW_Aufnahme'_signal_mean,/'Untitled'/'AE_RAW_Aufnahme'_fft_kurtosis,/'Untitled'/'AE_RAW_Aufnahme'_fft_skewness,/'Untitled'/'AE_RAW_Futter'_signal_mean,/'Untitled'/'AE_RAW_Futter'_signal_variance,/'Untitled'/'AE_RAW_Futter'ecD1,Reihenfolge
436,5316679816.820917,144.90567913492362,20997.655845553443,-0.0005731021054161077,177.94707735408596,7.477618231335933,-0.0005535313909183498,0.019321415457842373,4.1955265370054535,49
437,5177231908.309057,143.0288394017277,20457.24890060521,-0.0005925277524029769,237.95730143270927,8.271125789557027,-0.0005698419313957857,0.019712584963926614,4.823386445717853,48
438,5417399882.160525,146.12502453904543,21352.522796536632,-0.0005793011634499858,191.36713206115678,7.6576203022112255,-0.0005954355197008753,0.019771158485692414,4.375129677334863,47
439,5562457977.452639,148.85929380296983,22159.08935151889,-0.000599014908787064,190.1923668905616,7.637641042346168,-0.0005822945517225173,0.020257459853300862,4.48403103484784,46
440,5637610852.6671715,151.59389384539332,22980.708651208373,-0.0006532633404724541,245.0323434088376,8.163091339914889,-0.0006612370045067016,0.01936284254870577,4.108625239089179,45
441,5655701684.302507,151.91407831655192,23077.887190767462,-0.0007091038805816584,229.93530778646652,7.971501037891301,-0.0006714746681249892,0.019753612098318774,4.748013122361181,44
442,5840748723.97004,154.68885420116447,23928.64161406912,-0.0006811600903531491,238.4931469402545,8.075965928426008,-0.0007121453567563463,0.019963730041829924,4.242555000262699,43
443,5914863946.627877,156.3986200346503,24460.52834874292,-0.0007502133773121553,191.2851798920097,7.638382369468148,-0.0006776508865482222,0.020255923545141958,4.582441219194992,42
444,6413546073.396251,161.8999692949973,26211.600057721073,-0.0006752097339006097,196.05037284791962,7.5379744517790535,-0.0006565169280683112,0.02150775636850724,4.990576724705099,41
445,7186073965.141212,174.1839679194416,30340.05468016105,-0.0007727368420685784,275.7593087979103,8.511355582896906,-0.00081689858254626,0.022343184337812228,3.9886529082879334,40
446,6666383417.157004,164.43024710332992,27037.306162462137,-6.093713521969513e-05,50.8631892996005,4.9609519428366164,-3.562757468328094e-05,0.031112121991098814,7.702448816764992,4
447,7381885923.29117,176.67678311894772,31214.685693259697,-0.0007615798761821268,246.6229788668811,8.123773688695069,-0.0007643626387237802,0.02292527435345117,3.9956546925013576,39
448,7412520520.771237,177.32193583684722,31443.06892892696,-0.000717540796514595,234.00489296464318,8.033305321414847,-0.0007898539888946518,0.023027036527953626,4.0903678556185685,38
449,7911148489.296244,183.30408228590062,33600.38658267622,-0.0008246821982419925,225.53578815993285,7.9859624241807134,-0.0008485113222744307,0.024306457218376883,3.8299036634048,37
