,/'Untitled'/'AE_RAW_Aufnahme'_fft_kurtosis,/'Untitled'/'AE_RAW_Aufnahme'_fft_skewness,/'Untitled'/'AE_RAW_Aufnahme'_fft_autocorrelation,/'Untitled'/'AE_RAW_Aufnahme'_fft_standarddeviation,/'Untitled'/'AE_RAW_Aufnahme'_fft_energy,/'Untitled'/'AE_RAW_Futter'_fft_median,/'Untitled'/'AE_RAW_Aufnahme'_fft_variance,/'Untitled'/'AE_RAW_Futter'_fft_autocorrelation,/'Untitled'/'AE_RAW_Aufnahme'_fft_median,/'Untitled'/'Fz'_signal_mean
175,897.2291308063533,16.21811497248217,0.5961826868898977,150.74691697649118,5466332464.999305,35.627988210231855,22724.632977917114,0.6754736227286474,53.260499963174546,963.276532782962
176,869.0858369236386,15.83765561904243,0.5964415431720473,156.66244065268776,5842283075.66246,35.06210473195955,24543.12031125691,0.6850555320300851,53.04447527900197,960.1141119955452
177,837.6862209243898,15.757285778933403,0.6035792574745903,156.70061875554777,5948693164.8588295,37.80282303802957,24555.083918371518,0.6786869730117273,56.85670976360093,958.776847683815
178,1086.2654200610518,17.404828603207363,0.5698486130675405,137.09752033275683,4760809309.518234,36.04848125827365,18795.730081390677,0.6548481301198498,54.181937152046565,956.0355802081103
179,1129.3466903745525,18.17891332049093,0.564595359766349,137.75972229511714,4669649336.527882,32.799769473217864,18977.74108682781,0.6632890656153311,50.424344861634644,955.1662551206635
180,1122.0234788518226,18.05270171030379,0.5763620305048773,140.202317614166,4772248928.185125,31.926116161750144,19656.68986438348,0.6599036940161681,49.179893891273224,954.072941106611
181,1037.2784379189804,16.921798162898586,0.5800680436683903,148.02313059238105,5375595630.907125,35.548879456190036,21910.847190369084,0.6601253516140531,53.858568669877606,951.5377458041879
182,1053.14151350447,17.02451236547565,0.5845613279443547,152.5584227796689,5714979200.062036,37.214443253523996,23274.072361020186,0.6571183087890037,56.04566828329768,957.0120727747199
183,1193.6514640668765,18.56969902233136,0.5662255633882752,141.19581306660382,4911712710.005918,35.4415780148165,19936.25762753933,0.6643599826601624,53.49728047447177,954.3715986297037
184,3901.824476143731,38.40573415320333,0.5383672011168862,176.20040791315094,6934380871.238703,34.57251472192078,31046.583748760786,0.6562160243176917,52.25925536581802,1023.6395839859488
185,1151.1813445270602,18.072353722992503,0.5810571417769905,142.0981898230876,4986025058.013989,36.262530657301824,20191.895550998244,0.6631461741172529,54.04171516263149,950.9451312709344
186,1206.7901179555115,18.751722295754103,0.5656372922953781,144.10354370595525,5119074221.572972,37.45214897314398,20765.83130861416,0.659408664196485,55.08069263783361,953.8057496180772
187,1141.1387116110345,18.293191009510373,0.5821063721627769,142.01936987388578,4869767536.709303,33.14852879416907,20169.501419375578,0.6673919631592291,50.9828321405793,955.2665594293857
188,1018.7598717596848,17.139358482620413,0.5899971619205312,148.98863737136568,5363488488.820719,35.058955184625155,22197.614065776303,0.6666468011312582,53.38432542951769,955.4100958099713
189,1276.0026485105616,19.33534079113224,0.5549964773072916,138.04807555598853,4825583053.21862,37.493676254958906,19057.271164711918,0.6607666707630523,55.52273990748909,964.7309600143753
190,1237.800656403578,18.89122086374368,0.5568384326990247,135.15337640119603,4609945563.425347,36.371180994926426,18266.43515264337,0.6495417206077491,53.92240466884982,937.6888458733073
191,1182.6024812373971,18.59223285568552,0.5489555539238536,134.39829207553126,4641550288.427135,38.963654719466575,18062.90091281981,0.6404889532890078,56.96586232367403,931.195751229709
