,/'Untitled'/'AE_RAW_Aufnahme'_fft_mean,/'Untitled'/'AE_RAW_Aufnahme'_fft_skewness,/'Untitled'/'AE_RAW_Futter'_fft_mean,/'Untitled'/'AE_RAW_Aufnahme'_fft_autocorrelation,/'Untitled'/'AE_RAW_Aufnahme'_fft_median,/'Untitled'/'AE_RAW_Aufnahme'_fft_energy,/'Untitled'/'AE_RAW_Futter'_fft_skewness,/'Untitled'/'AE_RAW_Futter'_fft_median,/'Untitled'/'AE_RAW_Futter'_fft_kurtosis,/'Untitled'/'Mz'_signal_mean
400,116.80184597183849,5.23063012359541,105.0595714713622,0.6532051058853732,58.49543219977566,7906981635.716389,3.819226903408628,44.48277519461279,19.850521995269123,2.7945167300211806
401,106.10948149992167,10.046872690944298,91.14021911213848,0.6198126949705405,53.62322590097398,7155534716.576476,4.155942555651336,41.421608153250745,25.01374077031229,2.736291270888352
402,115.53084777058214,5.391789727989478,103.9243735017597,0.6578850557154179,56.74036808374858,7913241162.557225,3.8298263847324283,42.941621670657646,20.086749044500227,2.8174354426796406
403,106.84517586740402,11.286758012757733,91.70716740902382,0.6186366408614549,54.81096079529835,7228843570.905604,4.0141035217977885,42.61834596429455,22.128598192903482,2.7474090823351767
404,104.89432025949465,9.384265838800848,89.74723203358816,0.6313051442257309,52.38142891367653,7016779879.430557,4.060806703328762,40.413691777683475,22.687522254228156,2.808610000748589
405,107.13475762504271,9.513984413361312,91.16255739535582,0.6318884755268129,53.4242464821908,7329222940.268988,4.041098659949803,41.358066810906465,22.78147620541936,2.7331419789972964
406,110.41049065816559,9.235436297309832,92.58420522995205,0.6444863309397731,54.70911989173749,7884814073.494209,4.0166295369488365,42.22094283895177,22.39335745835114,2.7318423977485926
407,96.17145579099152,12.65020576804354,81.89970333019417,0.5931066465909232,50.273084042757816,5646358550.806897,3.6842989867395697,38.054152248214095,18.264956762995602,2.704070862109304
408,94.85894697060024,12.450436329300587,80.41480398693953,0.6026873553826434,48.60450292814446,5593496567.358131,3.5587445437834453,35.716286988045184,16.830753271658374,2.7300789566988337
409,97.14977078950581,12.598451458903446,83.50907195970807,0.6001480608445021,50.86429884212396,5749352850.247373,3.5730866431599733,38.184688682612745,17.12325074628551,2.6973325812102393
410,97.53363926111342,12.122728682939913,83.62548637806702,0.6006473328214754,50.833637526680135,5766018009.36445,3.5696324093451235,38.01207290151764,17.44191128543176,2.7427029300336345
411,100.47479483199072,11.96282329356481,86.86176649799629,0.6066026952017074,54.0164575216785,5941865349.520929,3.620026414415685,40.82060442866197,18.23408261083499,2.7533466767412915
412,104.42571123272856,9.829287827246471,86.76891883672957,0.626716898638192,51.63543795254196,7047615513.415881,3.930471830657189,40.04302155339069,21.384564954749173,2.7202797979629434
413,115.17941484524378,5.382144875391437,102.47946268510559,0.6580169566599439,55.94196704041622,7979441936.346631,3.845991060835384,42.29711712884949,20.249212250415408,2.8884953398115294
414,104.61973646042395,9.892872378498481,86.65720127895388,0.6328739152550962,50.953142696262226,7241878307.049347,3.907326582345407,38.48171940009306,20.59964903583517,2.7049707899383555
415,105.69818526338852,9.177788358179212,88.13274396360116,0.6378636032687912,50.83983143720265,7524224048.374631,3.9436818517377623,39.445285696115384,21.093813247868255,2.709491363828114
416,104.31744382741456,9.330885535209694,86.64504228231255,0.6459712483016741,48.730337343315576,7472827242.567383,4.011721190294813,37.440937621561886,22.029134686651613,2.7234658493757617
417,113.75157263098858,8.880379214851411,95.0971386388413,0.6387180565928252,57.83655971209372,8108690423.608092,3.850189388686096,44.88530714564835,19.93702634083195,2.8151771558576524
418,108.64793748587613,8.6062731102014,93.6747872609261,0.6521072320185574,50.753257227143926,8187909327.707746,3.5703857845625,41.73845375066695,17.277398244687742,2.7730837243857733
419,110.57296069356607,8.691353257530336,94.87240411592977,0.6479264142605174,52.90292302214456,8402296876.086655,3.572691814575398,43.70775747000367,17.279680880560857,2.7670195542556524
420,112.37893775208313,8.739279440776983,96.76268468995428,0.6426235688586298,54.73502187535569,8554063841.519747,3.5307436380304336,45.26307471883943,16.785040539308895,2.696236900023764
421,114.04765901869754,8.138913375087661,97.6206050439369,0.6449930530047999,55.07354342994061,8685841106.236048,3.4625905990584664,45.27814414961865,15.830232444733264,2.788493109711306
422,116.76110127122436,8.62858237229547,99.65707567571816,0.6480967067011776,56.61824823236084,8980058178.81403,3.4841853383669963,46.30910792242377,16.34793653286431,2.8321290576945817
423,113.09088937505206,8.500947390248783,101.60143445674385,0.6410040467229849,54.545505275251415,8213569821.792858,3.5485382509663626,45.084436843314684,16.498875856012834,2.756415510080944
424,122.03846462844488,4.9521943992520345,107.51727388839576,0.6628745610331099,61.79772153770196,8495692071.962213,3.7077816802486874,46.71832999877912,18.571118772871664,2.8319045940447114
425,114.58108559309186,8.170402386448044,102.96700748404328,0.6346267416930621,56.55654769336786,8345683218.24655,3.6338755803862512,47.69285776442726,17.60409720832071,2.8257067362259973
426,117.72218350895659,8.391050695817652,106.65283034220872,0.6318393190465381,60.400925988547236,8412788792.063297,3.59721420066352,50.39194406003495,17.85697641458381,2.8115486780130614
427,117.8435013546533,8.415599559568797,105.17790296820448,0.6335306323179338,58.298724111754176,8694048151.71318,3.589959252135814,49.723910037603076,17.294056018405257,2.821440588464226
428,115.8226478724382,8.339588592399371,104.1111779289822,0.6412683538713011,56.2379854168505,8544310697.847404,3.6164916348277254,46.88324117356271,17.485207325949162,2.886085636001769
