,/'Untitled'/'AE_RAW_Aufnahme'_fft_kurtosis,/'Untitled'/'AE_RAW_Aufnahme'_fft_skewness,/'Untitled'/'AE_RAW_Futter'_fft_autocorrelation,/'Untitled'/'AE_RAW_Futter'_fft_median,/'Untitled'/'AE_RAW_Futter'_fft_kurtosis,/'Untitled'/'AE_RAW_Aufnahme'_fft_standarddeviation,/'Untitled'/'AE_RAW_Futter'_fft_mean,/'Untitled'/'AE_RAW_Aufnahme'_fft_mean,/'Untitled'/'AE_RAW_Futter'_fft_skewness,/'Untitled'/'Mz'_signal_mean
182,1053.14151350447,17.02451236547565,0.6571183087890037,37.214443253523996,18.99024774493737,152.5584227796689,65.77712510299287,96.86563704087375,3.487362900916417,2.4678812434539963
183,1193.6514640668765,18.56969902233136,0.6643599826601624,35.4415780148165,26.31881594513197,141.19581306660382,63.475223524519635,90.17023979075948,3.976976658906884,2.4797060249206693
184,3901.824476143731,38.40573415320333,0.6562160243176917,34.57251472192078,18.096948874768238,176.20040791315094,61.41725216481043,92.61992118963772,3.4388054150767253,2.3384506186580043
185,1151.1813445270602,18.072353722992503,0.6631461741172529,36.262530657301824,21.90063426862453,142.0981898230876,64.30579417968417,91.10255874058466,3.759588808190155,2.4401944078013376
186,1206.7901179555115,18.751722295754103,0.659408664196485,37.45214897314398,22.271707635882784,144.10354370595525,64.75961342914704,92.11960370132148,3.7751696408518844,2.4616338880613267
187,1141.1387116110345,18.293191009510373,0.6673919631592291,33.14852879416907,21.622340368260094,142.01936987388578,60.73457344616827,87.5085232850762,3.7574184229315586,2.517265087215999
188,1018.7598717596848,17.139358482620413,0.6666468011312582,35.058955184625155,23.07412762829389,148.98863737136568,63.46278974150776,91.92873100738315,3.8693394562726873,2.5853110534753263
189,1276.0026485105616,19.33534079113224,0.6607666707630523,37.493676254958906,18.213767213851174,138.04807555598853,64.09677529163602,92.29024400983278,3.5873155123010942,2.5288721745833267
190,1237.800656403578,18.89122086374368,0.6495417206077491,36.371180994926426,17.026195208656627,135.15337640119603,61.313762311320616,89.86718491236337,3.4965360233521605,2.5146934415606625
191,1182.6024812373971,18.59223285568552,0.6404889532890078,38.963654719466575,18.368697292198085,134.39829207553126,63.61875175517532,91.97958247610224,3.5559024928200254,2.4782081696973366
192,1213.0326143420148,18.77471609165244,0.6416211974685411,38.26488005036561,17.65016928635141,138.40077583826306,63.640750928854246,92.89905536489876,3.5345472381351586,2.4819090118753366
193,1212.3690721349506,18.571643914340466,0.6581628997754522,36.558156399599795,17.760310415116745,137.1716674174734,61.99180355171868,90.54698774487579,3.5410385381184883,2.494353181598668
194,1020.9205836621887,17.045695212369694,0.6567037534139547,36.95506888049089,20.19550058394851,142.98623787778726,62.826197013634356,92.3061317870153,3.6546367345833164,2.4934299733639977
195,2656.381299036134,30.111726720341807,0.665172385251433,39.19912398820332,23.805550918814426,185.4894297226577,69.14850974519929,101.09071982644737,3.9490002851928496,2.3903801895820043
196,925.3369542020504,16.328033119907058,0.6595930709450277,38.55115092078208,19.9559458928507,144.43351629013202,64.62923889176307,94.90207517190451,3.672884454679402,2.517239423658668
197,996.0272135000718,16.91325486897033,0.6522009367887509,37.66355218781048,17.37728532349544,144.82281137040832,64.17593830348507,94.23788570550578,3.4840888170058237,2.541562166344668
198,892.8073191719618,15.990085217208664,0.6544879021909534,37.28719013094124,18.617580780678512,147.34972989586583,63.42078202020131,94.07677607412063,3.567310737073958,2.5019551394273347
199,973.9959521107373,16.652451183585438,0.6448559111223241,38.81896094767085,19.45325251712261,150.6552773858186,64.31891695524546,95.69576692294808,3.64400442135656,2.5922434006553328
200,1386.182154657485,20.490347198662626,0.6829056575631051,35.10056406928805,26.054124269127158,136.01613843060164,62.987888059705675,87.27072119225859,4.283398614775714,2.4845943802313286
201,1282.8380285409246,19.422927461536514,0.6680574907701247,40.967929311357366,27.126251127532477,142.28190107243324,70.44526901848843,95.97256024460022,4.283241364297375,2.4338718887780035
202,1304.2390280586558,19.594273088174145,0.6662067660270911,41.12295345946527,23.617900422731708,144.17847695387715,70.1796365774264,96.91537156145719,4.04388680118343,2.5511405580026696
203,1330.1940202315147,19.90511290203538,0.6716457629476642,39.34860337706452,24.761324647018075,142.9800361257326,68.09455807234029,94.01243580463512,4.114507712652297,2.4716363869999896
204,1299.2112972629275,19.593187920763352,0.6767463654277824,36.17682046376669,25.964101776777508,146.9715613975149,65.13126989673643,91.70378122981572,4.226209446939872,2.5533338573893243
205,1146.1558415207264,18.61738566253479,0.6647273917317709,37.640735389245,20.91599804848216,147.3693055589267,65.73778271451792,91.89056631385893,3.738180419706897,2.4658340436399904
206,2942.2501177706567,32.22266269902393,0.6659190356337112,38.01898022883506,25.93999110944645,185.83218630928772,67.69200714044972,99.37189531049394,4.090134093136385,2.249267887393997
207,1062.3266241997007,17.85385814845419,0.659062204420223,38.961598775414245,23.354616723706933,147.1647198535044,67.18752383870759,93.81081776874849,3.9025620765855193,2.5318147946079974
208,1431.6127708581669,21.002743522724472,0.6682978651815512,33.752001119897585,21.599750189250173,142.42358661816618,60.18236100433875,85.46074332078378,3.81564294241974,2.4930854061153407
209,1216.8846745776625,19.28047665241445,0.6594789285651005,37.38114300862782,21.33252703634577,145.12618590306215,64.43879993857348,90.618770076866,3.757397689872924,2.5495214594666677
210,1051.2526937891346,17.758256094077534,0.6584496458916448,39.054804592630006,21.09549476489769,153.28335839757196,67.64239159642098,93.81050265040756,3.7616758956682315,2.548803729648007
211,1174.0921339340289,18.392034971478,0.6382129609298258,41.21796697363391,16.287839234525087,145.28080152701682,68.35944294406096,97.57097115322772,3.3390882586845265,2.5244596785613345
212,1110.279012291409,17.897902638562407,0.6550822646406644,39.73429881938468,16.348349870480963,145.41316991718486,66.72483018765864,95.39940713552565,3.3798887682077874,2.455873906566662
213,1120.2523817788517,18.131293558910283,0.653587161032364,38.09355738655985,17.196146883363646,146.85023013912942,64.56086536993558,93.99216818646882,3.4425413387623123,2.4750042402726735
214,1265.8210329884214,19.328863370210925,0.6507618110412694,40.16577069324974,16.775814580291993,154.16769120235892,67.55924838058661,97.023095838316,3.417445542238447,2.5256765518233317
215,1126.6056820215704,18.06597548051818,0.6456222111707114,42.739279611991975,19.280350403576183,158.61759099957106,70.95848774958556,101.89691841194903,3.5926389326483625,2.593746821981345
216,1202.504505395026,18.719101134844504,0.6521958214266541,39.135488632751276,20.923927450243372,149.44737247168075,66.51414737238919,96.69764304144014,3.6832411437054464,2.4816228462153367
217,2683.149730786144,30.018340568281804,0.6710166426268229,37.87279525166333,23.941811749382108,184.7978924741872,68.06136861264692,100.30548998269913,3.9623103129559936,2.2658212005440075
218,1166.485216016691,18.518455408792953,0.6457950802458958,39.57512630248169,21.445988849119487,149.85088944504804,66.08269951805568,96.98533424023884,3.704666284509964,2.5120633518273365
219,1350.3552883491236,19.947930273652734,0.6597323634878896,35.582429665570025,22.455714399138586,147.10271896893238,61.304157623937684,91.43391824598731,3.7768865534985085,2.4606272307759998
220,1300.4530675735778,19.846434930807238,0.657687952890903,33.34352227354952,20.863365280690427,146.66529925114926,59.156821437198374,88.74210357945839,3.6604492720360753,2.5069870661953386
