,/'Untitled'/'AE_RAW_Aufnahme'ecD1,/'Untitled'/'AE_RAW_Aufnahme'_fft_kurtosis,/'Untitled'/'AE_RAW_Aufnahme'_fft_skewness,/'Untitled'/'AE_RAW_Aufnahme'_signal_mean,/'Untitled'/'AE_RAW_Aufnahme'_fft_autocorrelation,/'Untitled'/'AE_RAW_Aufnahme'_signal_autocorrelation,/'Untitled'/'AE_RAW_Aufnahme'ecD2,/'Untitled'/'AE_RAW_Futter'_fft_skewness,/'Untitled'/'AE_RAW_Futter'ecD1,/'Untitled'/'Fz'_signal_mean
498,3.0964221248827988,147.41970909537366,6.710452447022242,-0.00011743734930291284,0.6377012917240202,0.7980266791683691,0.4946447006843545,4.020928188818711,3.8803002755366056,1011.0868979231333
499,6.082889703857102,73.45054823766397,5.0472627840745785,-0.0008340543985965121,0.6526033470361142,0.7835623070760482,0.8986391784134361,4.6956649903197585,7.605672420686266,1002.4873179430119
500,3.1021827377220776,107.2452672897966,6.119890151659428,-0.0001444327270791174,0.6409600788845368,0.7961578865634081,0.5409384702051153,3.8914051862377073,3.7812070487937857,1020.462103991702
501,3.83808327164373,104.54772767026788,5.962664886263987,-0.00011702655226184268,0.642405457762985,0.7960036777291493,0.4816384461194258,3.754729954557253,4.273548559576728,1055.332120033736
502,3.2510096996433893,112.40247505577929,6.209669383737472,-0.00014172562557872152,0.6529346888444849,0.8022093224615207,0.5268947538177432,3.8628220854730566,3.708431538161066,1023.1367661125504
503,3.5671131539086582,103.70296675855705,6.050980047028077,-0.00016063396187071774,0.6586495997448024,0.7945253467570027,0.5562972868094562,3.7679914649076074,3.9551219402465687,1019.6931281805217
504,3.120877606447225,101.38069096967884,6.1799028460322285,-0.00021677980366524585,0.6583247796333519,0.7975515511713821,0.4762709927192191,3.715791110229319,3.5318481010207363,1012.167828298851
505,3.0393526135340827,111.80589407619532,6.34583139300534,-0.00020177184843968716,0.6530956648988743,0.7992724840958222,0.5147422799248456,3.6757618303460227,3.5717955204272824,1012.4391898239003
506,3.1164994376689705,92.57558621250394,6.026088408628201,-0.00016408748712512468,0.6535812635603707,0.7973159991499583,0.5802231130227246,3.740899621098464,3.9582493548732436,1014.4507760902652
507,3.2952710279672037,103.55207160069011,6.210856325255551,-0.00021514261332491108,0.6632274171359861,0.801813931505554,0.5519962669141526,3.5880319146141213,3.833219473657593,1015.7103379019501
508,3.203186166211819,87.43297038168458,6.008927175332887,-0.0002154014894457198,0.6635664336138826,0.8019303222172784,0.6173863804703887,3.7611279598989946,3.539238519485976,1023.6703340529892
509,3.220294131781153,115.45865372848031,6.555675223869785,-0.00025563970248088216,0.6538175019756237,0.8007698708918243,0.5683653494360452,3.6111024732866936,3.466669415971776,1016.21015348959
510,4.699850971004538,65.03046923275097,5.35854225924033,-0.0008644749646003269,0.6603168018410972,0.8086678696596911,0.9438169423394012,4.2037723845912325,6.366249241376878,987.65047418098
511,3.3246768500858814,103.78296698154487,6.247138924162493,-0.00023671348046344986,0.6542420154994552,0.7989201145674231,0.5547682297813741,3.6677516931014664,3.6878299605072,1020.3766993955763
512,3.4712576117385563,104.68128183751142,6.182557428704108,-0.0002466200892225203,0.6576710951343759,0.8045972987734005,0.5504903311140388,3.45992141935668,3.8515399165553648,1019.5752485907024
513,3.4701423287395285,102.25064254325048,6.249338527330787,-0.0002850459539215229,0.6520474067462276,0.8007332584574364,0.6053454557941029,3.6585468770988463,3.6166874898091534,1023.2196511213182
514,3.8504342201059236,94.9557088863725,6.220122846673468,-0.000271034894434162,0.6643466097332837,0.8008515329836406,0.619077721876022,3.577942960394488,4.161816653049309,1032.4081604044438
515,3.2581543553965124,109.02108764709158,6.323523479832777,-0.0003005467363007565,0.6407098928430258,0.7974652241902597,0.4547534368834129,3.8010085808396363,4.023655896619029,1020.5311080836597
516,3.6882249376212104,103.93853458480244,6.257304527877396,-0.0002973507223934297,0.6531390323665199,0.8028800975519091,0.6173014888340048,3.776145020263757,4.398643709060516,1023.1298375986397
517,3.4236962252767476,117.7687386988138,6.490460490499783,-0.00034855216675647063,0.6450988880121075,0.8017843442269144,0.5437757600354922,3.829626872244352,4.116340817250986,1023.4512908529184
518,3.380482196770842,108.19335097711193,6.301195752804715,-0.00031328905857197996,0.6530484812098218,0.806353268456931,0.5319401119401981,3.855083286648449,4.2513586315889595,1033.247284169333
519,4.124291508512294,96.06825206793509,6.0380207322311295,-0.00031458300819559,0.6511086084339629,0.803004574394923,0.5489073816243355,3.6817813788652485,4.860016483840612,1041.0109661027868
520,3.551852259030009,78.74610640840619,5.488212059446954,-0.0003076187808290473,0.6602304573915799,0.7898670087649134,0.5227726587152844,4.008859274822835,4.50280685956796,1029.3583502761335
521,6.846724167010338,64.44068305014473,5.38097525096858,-0.0008706958210026452,0.6615668134395483,0.8141740989988959,0.9108210889519268,4.167932377363447,7.776708883248148,980.508194436366
522,3.806284836783665,70.43339949969072,5.311420256136608,-0.00031607362896651466,0.6634152996240925,0.7929313436196709,0.5159801193289622,4.019685242994285,4.203917146939221,1034.23117108544
523,3.7764211758644755,69.4203492075915,5.3335756680550945,-0.00033288983820697974,0.6678055614313039,0.7923013706853086,0.5470079246791347,3.9960188530538208,4.642156787990381,1032.0002675980618
524,3.667395209799309,69.08966706377912,5.262079207096903,-0.0003999870234254796,0.6649214844049872,0.7895200921583628,0.616160914064823,3.819999915780925,4.856966045442444,1027.6380089153088
525,4.369616676137429,66.3745831556116,5.2790658393647965,-0.00037584276674512484,0.6700549553757177,0.7884220413571349,0.5709732504135914,3.728798167541132,4.855745722704533,1040.4783382649314
