,/'Untitled'/'AE_RAW_Aufnahme'ecD1,/'Untitled'/'AE_RAW_Futter'_signal_variance,/'Untitled'/'AE_RAW_Futter'_signal_standarddeviation,/'Untitled'/'AE_RAW_Futter'ecD1,/'Untitled'/'AE_RAW_Aufnahme'ecD2,/'Untitled'/'AE_RAW_Futter'_signal_mean,/'Untitled'/'AE_RAW_Futter'_signal_energy,/'Untitled'/'AE_RAW_Futter'_signal_autocorrelation,/'Untitled'/'AE_RAW_Aufnahme'_signal_autocorrelation,/'Untitled'/'Fz'_signal_mean
160,4.230709372391377,0.011591099326303644,0.10766196787307784,3.907111202015874,1.4830674051602473,-3.395285286397308e-05,5795.550239548918,0.8876023443391623,0.8268845302191312,1029.3975394853057
161,2.4636224621265925,0.008759956859944278,0.09359464119245438,2.2070105566215297,0.6721824178966401,-0.00021438991118364256,4380.001411489189,0.820451454289654,0.788278455341772,966.443603494828
162,4.679309603380104,0.011864908383241902,0.10892616023362754,3.8714196988304312,1.5269380769077652,-6.210229313596202e-05,5932.456119967153,0.8888831101908298,0.8261300051258837,1029.8663260666362
163,2.6605978929401948,0.008868668282090006,0.09417360714175713,2.2331323808974126,0.684727930013731,-0.00028950697586429007,4434.376048188593,0.8048678090803445,0.7807181978213439,962.7247052117067
164,2.340778293732072,0.008333385391271195,0.09128737805015104,1.9180604696485608,0.6552077257397978,-0.00026301645432009915,4166.727284464004,0.8278138391477072,0.7957372528747078,960.7832668990374
165,2.3887171800582565,0.008097348878509582,0.08998527034192641,1.844747901764085,0.6438000162647488,-0.000310183088604191,4048.722546030865,0.8277718643920735,0.7953185098060972,950.7330179900008
166,2.631490065153064,0.009040344745366394,0.09508072751807484,2.170354694549124,0.7730181836597634,-0.0002674983809639806,4520.208150376112,0.8257531279335677,0.7953601271773787,968.7801715619439
167,2.3287247004684266,0.007743846559739397,0.08799912817601886,1.9817957132797968,0.6809639065201745,-0.000304874721163802,3871.96975416685,0.8122100646028279,0.782454935279672,960.4258508564274
168,2.619919879070808,0.008098704472465135,0.08999280233699324,1.8432021316818001,0.6995671959759275,-0.00032346759076006714,4049.4045518716334,0.8118710674790827,0.7849342296035001,956.0852918211176
169,2.3490965766336904,0.007640565304089918,0.0874103272164675,1.8215012068054244,0.7569251659836911,-0.00032611509050815585,3820.335827571647,0.827253255712018,0.7961840398033138,957.9646412059973
170,2.509065220245546,0.0078010601124955,0.08832361016452793,1.9217463825248904,0.6872692506581128,-0.0003121076413159605,3900.578761837307,0.8176576494510408,0.7872910116294543,954.9162805781571
171,2.4820732565306503,0.00873775802562807,0.09347597566020946,2.1764821456718115,0.7183721950505949,-0.00031388816521237423,4368.928275704939,0.8073938882904973,0.7826758917152712,956.9234881305333
172,2.1824257552463515,0.007892296487139811,0.08883859795798114,2.055103009323596,0.6296241723944335,-0.0004025486820599544,3946.2292662918876,0.8260326535151892,0.7875957528123422,957.730302719519
173,4.850593685721829,0.011883367467621662,0.10901085940227084,3.8572648247967054,1.4891603601178784,-0.00012020325877596362,5941.690958222193,0.8838907017647192,0.8243358133486395,1028.9960777394358
174,2.225750825151989,0.007983275851875849,0.08934917935759594,1.9604871393999532,0.6283942591985914,-0.0003479800878162549,3991.698471008822,0.8274890105220434,0.7893005299958115,959.1035396562413
175,2.240559721379311,0.008044145299252759,0.08968915931846368,1.9601407242056332,0.6888882017830821,-0.00038932584493615527,4022.1484369324394,0.8291840771663196,0.7905032921817005,963.276532782962
176,2.275373730199109,0.008221313735622649,0.09067146042511197,1.8479916172206983,0.6815388145077907,-0.00036639529312375085,4110.723990566798,0.8266104563158154,0.7884137450126991,960.1141119955452
177,2.2687188619378134,0.008590307146328358,0.0926839098567187,1.9168914178850875,0.6923748354338353,-0.0003820974526355128,4295.226572396439,0.8154823465668697,0.7805751251535797,958.776847683815
178,2.3745907556368757,0.007880986014606859,0.0887749177110678,1.9910887851137269,0.6722857806194925,-0.000468947906744438,3940.602963374336,0.8229877610041614,0.7858880118031948,956.0355802081103
179,2.366835459321168,0.007522618915128594,0.08673303243360395,2.1104562618319327,0.7373744696059588,-0.0004228513548161861,3761.3988591997972,0.8390432535844512,0.7968099793854749,955.1662551206635
180,2.2547756650293436,0.007479668579945702,0.08648507720957241,2.0047557101999,0.6797862488749257,-0.00042476146152336055,3739.924501121677,0.8436972318288127,0.7975753745930673,954.072941106611
181,2.4013085414991897,0.00817620342346563,0.0904223613022002,2.059981802764974,0.7005677985780401,-0.0004708789278161258,4088.212575216079,0.8316447654319391,0.7895707701977475,951.5377458041879
182,2.5155802767352182,0.008409576062580585,0.09170374072294207,2.216109293147269,0.7529879362234657,-0.00040124789486408217,4204.868531227479,0.8226265176681475,0.7845414446932505,957.0120727747199
183,2.2635013093052034,0.007843103913148634,0.08856130031310874,2.098871155065225,0.6816930767663043,-0.0004297587008483694,3921.6443028446806,0.8240494179326563,0.7835109154261394,954.3715986297037
184,5.327798345840173,0.012362787453221544,0.11118807244134392,4.443993057660059,1.4755534814410702,-5.9948113643974916e-05,6181.395523498943,0.8985235126417753,0.8371774171168515,1023.6395839859488
185,2.2488189726349535,0.007914263506929295,0.08896214648337401,2.0949400900547595,0.6422745797659257,-0.000495025100084257,3957.254278388772,0.8231712022666405,0.7826729249290358,950.9451312709344
186,1.9808720151968768,0.00776413101086993,0.08811430650507289,1.976406546006716,0.5874506746513131,-0.00046379025209271124,3882.173056132649,0.8155389862512736,0.7743554008227582,953.8057496180772
187,2.2926958220559146,0.00756997684076298,0.0870056138462512,2.0426270344160136,0.5691970873660247,-0.0005229453448002499,3785.1251562994494,0.8358728305050172,0.7933958517056332,955.2665594293857
188,2.2561465600060813,0.007992174514329617,0.08939896260208849,1.92249829879676,0.6493299152542139,-0.0005405323844159331,3996.2333447936626,0.8311589887554136,0.7858957204089501,955.4100958099713
189,2.162053591144735,0.007717518015379454,0.08784940532171777,1.9841738915805818,0.5700434474019401,-0.0006023073785363935,3858.9403947792216,0.8167741199525733,0.7756951919704697,964.7309600143753
190,1.7167142075254307,0.006922586867138327,0.08320208451197797,1.7304650637936545,0.5134717044428664,-0.000641690204008069,3461.4993167291664,0.8127197685681641,0.7658374151741222,937.6888458733073
191,1.5678449671195982,0.0070979365508351735,0.08424925252389588,1.4927633335185289,0.5847143633450742,-0.0005701298748804666,3549.1307994544572,0.7978625001473514,0.7545871048950751,931.195751229709
192,1.6133646442417704,0.007133496712438652,0.08446003026543769,1.5863551269908551,0.5061039447467527,-0.0005611069439037461,3566.905776720036,0.8057867433975884,0.7613689612938666,933.7523876162384
193,1.796508095246991,0.007400489770009819,0.08602609935368348,1.805102333184116,0.5747893332488088,-0.0005355605873081044,3700.388297576827,0.8218464072743717,0.772057688521534,937.4705903077581
194,1.8538623821794349,0.00691753070966229,0.0831716941613088,1.529980361324555,0.5988916754663204,-0.0008595486654356272,3459.134766783648,0.8032539438712931,0.765347798585393,943.7254216419733
195,5.331091344333837,0.012166419493976795,0.11030149361625524,3.6119198744926204,1.8861089583436108,-3.603803651601623e-05,6083.2103963612535,0.8682745793136347,0.8355814166779568,1015.7139584913634
196,1.7332023787681765,0.006971404962960985,0.08349493974463952,1.4619448070781758,0.5601658530343445,-0.0008616015072879405,3486.073660058701,0.7917477235203815,0.7527926861299857,926.6962853473053
197,1.9041325044808497,0.0069895059743029925,0.08360326533277868,1.7156580251714837,0.5237330035910199,-0.0008641051938327906,3495.126326045301,0.7983628939991407,0.7598544729739841,938.2273054387178
198,1.672259238840858,0.006935400116455541,0.08327904968511313,1.5753089539283975,0.5064785223938482,-0.0009126129347568117,3468.116489412544,0.8009230317141702,0.7579642447049401,936.430436354773
199,1.6105139125180026,0.006855852460701132,0.08280007524574559,1.5823812764119782,0.4723864625560121,-0.000972319131735816,3428.398932598944,0.791847329285364,0.753144459917994,930.7067081778404
200,1.5325559404532307,0.007301316447721514,0.08544774103346157,1.6845135972382632,0.5427373663481596,-0.0010152323880957168,3651.173572260479,0.8052069184416549,0.7687166303269587,935.4042490379744
201,1.7438774292941193,0.008092177419127343,0.08995653071971675,1.6433268997570394,0.5491602640225525,-0.0009763946297589633,4046.5653828008253,0.7766840512579373,0.7445482776670015,925.1915520882403
202,1.5656105259185982,0.007913648348849953,0.08895868900141207,1.6840277437477853,0.5094649073414154,-0.0010274323618940384,3957.35198305388,0.7776376357913316,0.7437616296225487,929.1056207272044
203,1.6087279537165176,0.007733676934168664,0.08794132665686062,1.5686164446333983,0.5444380328307443,-0.0010557090132426858,3867.3957278442745,0.7851362561567582,0.7511743478947458,925.7544037324292
204,1.6904205149760063,0.007713107623575431,0.08782429973290667,1.6458293888985822,0.4856851190387602,-0.0010054345475919734,3857.059261102844,0.8044802359346069,0.7683613707507031,928.1081086471443
205,1.8669028304617532,0.007161981479517675,0.08462849094434849,1.5433492510035067,0.5490604806077369,-0.001270143771723479,3581.797372359687,0.7907031685883391,0.7733440770734091,922.1889613876782
206,6.111188021543669,0.012897780661936116,0.11356839640470458,4.225662518304942,2.061187662773172,-0.00010016039848001896,6448.895347021449,0.8799092671487735,0.8457300980191216,1021.1520725416257
207,1.8820265247903096,0.007502380142471119,0.08661628104733611,1.5919579442643603,0.5524464204056582,-0.0012022102520478865,3751.91272598011,0.7931432670084543,0.7696926975623216,931.8652433897354
208,1.733316205457272,0.006685238041746705,0.08176330498302221,1.6105260835901558,0.6165654594378516,-0.0012122224108801786,3343.353762460058,0.8156433332618066,0.7847341505952361,928.4045360614116
209,1.903141121249784,0.007041476091715366,0.08391350363150955,1.5503567176911976,0.5903980678945705,-0.0012235213421271792,3521.4865480958147,0.7992265697941121,0.7757702880715048,927.0412060353616
210,1.8843102500428155,0.0076232104205152685,0.0873109982792275,1.8040530464862845,0.5908861488890511,-0.0013230418041919095,3812.480430065026,0.7942970848667809,0.7718581551187329,930.8600292135976
211,1.6825893685519215,0.007554170950214222,0.08691473379246019,1.560251956103262,0.5752104517975651,-0.0014166818801788295,3778.088968881615,0.7883931510306675,0.7580422533827782,926.4332547612547
212,1.7571705779482705,0.007467994463353605,0.08641755876761159,1.583858465781843,0.5358644530284746,-0.0014148789326362632,3734.998172873815,0.7935695742826073,0.7610109025598267,924.4212075776268
213,1.7330176181115204,0.00745131664745073,0.08632100930509749,1.8300654119867183,0.5528905575374599,-0.0014151613843570762,3726.659664596648,0.8074262102502844,0.7654858070993394,930.0221069251196
214,1.7811483645314559,0.007995972810969145,0.08942020359498823,1.940829786920889,0.5298406337116042,-0.001442522331542781,3999.0268408225597,0.8009682836323239,0.7616673225287593,927.7110902561076
215,1.8206074385186117,0.008321507299823056,0.09122229606748043,1.6819385031751284,0.5562392418199419,-0.0014791147065156337,4161.847540069317,0.788032031837569,0.7512005652906413,931.1045612788004
216,1.7453897055098766,0.00741645656472626,0.08611885138996142,1.623753855256847,0.5825408127242924,-0.0016557108526647829,3709.598971575081,0.7997470007013702,0.7585851253288727,931.4663953820004
217,7.012812987401029,0.013295480451093158,0.11530602955220147,4.68041107522029,2.290942517706112,-0.00012460584020401584,6647.747988857147,0.8832233448313082,0.8474618940002191,1014.275449768318
218,1.979855238264964,0.007279603092145719,0.0853205900832016,1.5989248276871653,0.4524863754116954,-0.0016269436840107886,3641.125018949109,0.7956666035213725,0.7545309743200096,927.7742036006113
219,1.7294674906175738,0.006924857552929218,0.08321572899956604,1.6555233717028608,0.5606094070491162,-0.001680810461196217,3463.8413383692064,0.8122965143110809,0.7664505571253385,925.1651997058676
220,1.678890672837781,0.0067982089236425505,0.08245125180154969,1.6537298418610036,0.5281962704178633,-0.0017221611773925337,3400.58738138242,0.8255323793471024,0.7743348960332173,933.4962117692247
221,1.7450076337631029,0.007069201409660874,0.08407854309906228,1.5244561918238455,0.5447271931688508,-0.001722916250613736,3536.0849250350207,0.8082122798988138,0.7637794013573765,931.3256413678148
222,1.5727265210870445,0.007299991786022444,0.08543998938449397,1.4604963753387232,0.4643547439738441,-0.0019380047446783692,3651.873824204679,0.7965784132145596,0.748144013735847,933.0074722482464
223,1.5594518323977948,0.007148496846990494,0.08454878382916275,1.7101203997596652,0.4809424870155312,-0.0019377893482884696,3576.125937274744,0.8145178395437057,0.7649223395680732,931.1980698683724
224,1.6285198726006422,0.008289019833018937,0.09104405435292816,1.642486379175765,0.5465318137559689,-0.0020091595076354835,4146.528277472824,0.8144290196247351,0.7662252099425118,963.3330569779467
225,2.8929386643693173,0.009816772477527729,0.09907962695492817,2.8295380817401408,1.0340897816455743,-0.002047579409915301,4910.48252948434,0.8643703241179798,0.8176382110297944,1030.157800025571
226,3.2330854498167314,0.010393015473496268,0.101946140061781,3.092501749943812,0.8736626724461676,-0.0020954929241675533,5198.703282047401,0.8546110891094619,0.8059289716281884,1037.0334321078142
227,3.3564194236608387,0.00971393600190988,0.09855930195526896,3.120153302829329,1.0279609325951695,-2.818113523603163e-05,4856.968398044059,0.857345102724505,0.8095371084234642,1027.407279073734
228,8.609925089268325,0.014384155915796613,0.11993396481312794,5.333011858889912,3.2378746831449945,-0.00010453430351205692,7192.083421609219,0.8755696849694862,0.852173563210218,998.5788140368525
229,4.054814614808619,0.010218965149673246,0.10108889726212887,3.2313678100133614,1.2081732779432592,-6.751587923196614e-05,5109.48485403449,0.8548709606671189,0.8099340084014849,1026.8866772417553
230,3.7471401981327404,0.010170814753766088,0.100850457380054,2.8725689401847236,1.1552963436595858,-0.0001059202574480387,5085.412986433767,0.8653964125192002,0.8161556780421797,1028.025714810319
231,4.132313676117054,0.01027492725753637,0.10136531585081936,3.183878257739769,1.1440829265344161,-8.64524343559932e-05,5137.467365779499,0.8694756898776606,0.8133600094588681,1024.6668589550648
232,3.5160307637661554,0.010434616003035356,0.10214996819889546,3.1678407549558165,1.0819420187196322,-9.869660861202221e-05,5217.3128720285495,0.8690970511370896,0.8118537135830859,1026.038919709628
233,3.728027869038172,0.010799203612438735,0.10391921676205386,3.7215426206324183,1.054702432903723,-0.00016361306957200067,5399.6151908366965,0.8784458180782508,0.8218204742886479,1030.0801677873096
234,4.047791355552551,0.011211910266567171,0.10588630821105803,3.5236770505337542,1.0653453976063672,-0.0001626833506280276,5605.968366221514,0.8677847862913971,0.8131252944085843,1019.6454632930923
235,3.9355057667147433,0.011636350871484435,0.10787191882730388,3.830560460798167,1.0709989818910042,-9.368470767198546e-05,5818.179824155206,0.8745133071760322,0.8155046930036285,1022.0778332942135
236,4.69213027745542,0.012432339135512884,0.11150039971010366,4.174534395530496,1.2899360486359204,-8.285882915193924e-05,6216.173000548432,0.87564539977139,0.8193869558555505,1024.0421333841364
237,4.912054548068903,0.01312298251200917,0.1145555869960482,4.426575442146771,1.3270773988417863,-0.00010024685889200997,6561.4962807219845,0.8790798768738721,0.8240458832770393,1029.581715278161
238,4.196639288668223,0.011348673988927669,0.10653015530321763,4.111442273559756,1.3310426799492805,-0.00014283389429597859,5674.347195224355,0.8886834946226511,0.8245287809374402,1018.4791205924544
239,13.150460047771757,0.018546980676807663,0.13618729998354348,7.444988361244032,3.3974002859666914,-4.388027617997092e-05,9273.491301141301,0.8974665943632033,0.8756622137485888,970.208343372238
