,/'Untitled'/'AE_RAW_Futter'_fft_standarddeviation,/'Untitled'/'AE_RAW_Futter'_fft_energy,/'Untitled'/'AE_RAW_Futter'_fft_variance,/'Untitled'/'AE_RAW_Aufnahme'_fft_skewness,/'Untitled'/'AE_RAW_Futter'_fft_mean,/'Untitled'/'AE_RAW_Aufnahme'_fft_kurtosis,/'Untitled'/'AE_RAW_Futter'_fft_skewness,/'Untitled'/'AE_RAW_Futter'_fft_kurtosis,/'Untitled'/'AE_RAW_Aufnahme'_fft_energy,Reihenfolge
400,171.9484940073441,7105664676.099477,29566.284591393636,5.23063012359541,105.0595714713622,71.33691256823306,3.819226903408628,19.850521995269123,7906981635.716389,9
401,144.44145219023105,5104727713.860491,20863.3331108228,10.046872690944298,91.14021911213848,387.8394742579332,4.155942555651336,25.01374077031229,7155534716.576476,80
402,171.72826993997512,7050902968.254289,29490.598696576963,5.391789727989478,103.9243735017597,78.58796030837392,3.8298263847324283,20.086749044500227,7913241162.557225,8
403,142.81017140346373,5040866181.832848,20394.745056286687,11.286758012757733,91.70716740902382,510.56507610858773,4.0141035217977885,22.128598192903482,7228843570.905604,79
404,143.41891157785756,5009121224.776907,20568.984198177324,9.384265838800848,89.74723203358816,328.8100878324827,4.060806703328762,22.687522254228156,7016779879.430557,78
405,144.84360794480855,5125799460.832915,20979.6707624694,9.513984413361312,91.16255739535582,353.17899165493964,4.041098659949803,22.78147620541936,7329222940.268988,77
406,146.1824927640491,5239702343.535301,21369.32119071126,9.235436297309832,92.58420522995205,336.59688507041614,4.0166295369488365,22.39335745835114,7884814073.494209,76
407,125.35126145118556,3923587526.7710295,15712.938747403477,12.65020576804354,81.89970333019417,633.6985513775966,3.6842989867395697,18.264956762995602,5646358550.806897,75
408,124.53441262643936,3845688109.982279,15508.819928212259,12.450436329300587,80.41480398693953,621.0655935661746,3.5587445437834453,16.830753271658374,5593496567.358131,74
409,126.87035741764144,4037224220.899065,16096.087591280091,12.598451458903446,83.50907195970807,625.5619040456303,3.5730866431599733,17.12325074628551,5749352850.247373,73
410,126.81144948320295,4038013996.099861,16081.143720030936,12.122728682939913,83.62548637806702,593.2648554201993,3.5696324093451235,17.44191128543176,5766018009.36445,72
411,129.56538788436478,4258127337.936207,16787.1897376259,11.96282329356481,86.86176649799629,583.6548443163965,3.620026414415685,18.23408261083499,5941865349.520929,71
412,136.21929254486977,4564794664.065959,18555.695661424816,9.829287827246471,86.76891883672957,365.06445786710736,3.930471830657189,21.384564954749173,7047615513.415881,70
413,170.60047100553143,6931148171.4190035,29104.52070730917,5.382144875391437,102.47946268510559,76.3450663009045,3.845991060835384,20.249212250415408,7979441936.346631,7
414,139.07292089692808,4698880875.55326,19341.277326803214,9.892872378498481,86.65720127895388,374.71128344630546,3.907326582345407,20.59964903583517,7241878307.049347,69
415,141.36521809978746,4856513453.216981,19984.124888400474,9.177788358179212,88.13274396360116,307.3955050820205,3.9436818517377623,21.093813247868255,7524224048.374631,68
416,142.40549891766295,4862670657.966139,20279.32612198851,9.330885535209694,86.64504228231255,325.996949918581,4.011721190294813,22.029134686651613,7472827242.567383,67
417,146.92461855275846,5360304129.979503,21586.84353687357,8.880379214851411,95.0971386388413,300.85413946261724,3.850189388686096,19.93702634083195,8108690423.608092,66
418,145.1702213786333,5223637815.112694,21074.393175121393,8.6062731102014,93.6747872609261,259.8820961745154,3.5703857845625,17.277398244687742,8187909327.707746,65
419,144.77987499972338,5243347421.842567,20961.212204935524,8.691353257530336,94.87240411592977,261.4855137934826,3.572691814575398,17.279680880560857,8402296876.086655,64
420,145.24494477868734,5330344448.130001,21096.093983763934,8.739279440776983,96.76268468995428,277.07333743466586,3.5307436380304336,16.785040539308895,8554063841.519747,63
421,147.05576864642237,5452156783.733521,21625.39909219009,8.138913375087661,97.6206050439369,227.74642756215061,3.4625905990584664,15.830232444733264,8685841106.236048,62
422,149.26413863487102,5636980267.563012,22279.78308240999,8.62858237229547,99.65707567571816,284.4729311338231,3.4841853383669963,16.34793653286431,8980058178.81403,61
423,157.5883755147787,6152465826.6846075,24834.0960973869,8.500947390248783,101.60143445674385,280.1513454285316,3.5485382509663626,16.498875856012834,8213569821.792858,60
424,171.21219046209328,7152876210.7635765,29313.61416282811,4.9521943992520345,107.51727388839576,60.15648506378145,3.7077816802486874,18.571118772871664,8495692071.962213,6
425,156.96765290579975,6167183520.570567,24638.844058755625,8.170402386448044,102.96700748404328,248.0444495413253,3.6338755803862512,17.60409720832071,8345683218.24655,59
426,158.41326237950503,6382177885.601326,25094.761697717906,8.391050695817652,106.65283034220872,271.1801729929143,3.59721420066352,17.85697641458381,8412788792.063297,58
