,/'Untitled'/'AE_RAW_Aufnahme'_signal_median,/'Untitled'/'AE_RAW_Aufnahme'_fft_skewness,/'Untitled'/'AE_RAW_Aufnahme'_fft_kurtosis,/'Untitled'/'AE_RAW_Futter'ecD3,/'Untitled'/'AE_RAW_Aufnahme'_signal_skewness,/'Untitled'/'AE_RAW_Aufnahme'ecD4,/'Untitled'/'AE_RAW_Aufnahme'ecD1,/'Untitled'/'AE_RAW_Futter'ecD1,/'Untitled'/'AE_RAW_Aufnahme'ecD3,/'Untitled'/'Mz'_signal_mean
199,-0.0007879217975257369,16.652451183585438,973.9959521107373,0.07496157559226492,0.05273337893416366,0.08358296427970767,1.6105139125180026,1.5823812764119782,0.1266793819577822,2.5922434006553328
200,-0.0010784872575517743,20.490347198662626,1386.182154657485,0.07037378939058384,0.07030422060802823,0.07848856417838965,1.5325559404532307,1.6845135972382632,0.1113351128734543,2.4845943802313286
201,-0.0011603875022876409,19.422927461536514,1282.8380285409246,0.08174688639290065,0.03994881855935457,0.07727644401053366,1.7438774292941193,1.6433268997570394,0.11357560492121993,2.4338718887780035
202,-0.0008157431510267267,19.594273088174145,1304.2390280586558,0.08148393211799136,0.05350080538631776,0.0725888189013788,1.5656105259185982,1.6840277437477853,0.12470166805422288,2.5511405580026696
203,-0.001069043379088086,19.90511290203538,1330.1940202315147,0.08945135119586188,0.04494773950451375,0.07467155511559123,1.6087279537165176,1.5686164446333983,0.12140404446809368,2.4716363869999896
204,-0.0007953514847320875,19.593187920763352,1299.2112972629275,0.08131466358992827,0.03969793490178025,0.07779473600247527,1.6904205149760063,1.6458293888985822,0.11028397728824947,2.5533338573893243
205,-0.0009024363391709755,18.61738566253479,1146.1558415207264,0.07297893606107743,0.03345027587872413,0.08238624990564974,1.8669028304617532,1.5433492510035067,0.12019827568439878,2.4658340436399904
206,-0.00013692126116510162,32.22266269902393,2942.2501177706567,0.20413615501551474,0.00028972496749588467,0.15968693426460154,6.111188021543669,4.225662518304942,0.43649829278278746,2.249267887393997
207,-0.000953043244785068,17.85385814845419,1062.3266241997007,0.08005177163234893,0.048243339062867145,0.06881352890317144,1.8820265247903096,1.5919579442643603,0.10778623374991204,2.5318147946079974
208,-0.0008082873894488253,21.002743522724472,1431.6127708581669,0.07250548283672699,0.05211797647583216,0.08170859297304581,1.733316205457272,1.6105260835901558,0.13686017386681565,2.4930854061153407
